objid,ra,dec,u,g,r,i,z,specobjid,class,redshift
1.23766E+18,171.6452717,37.01243132,19.15702,17.90581,17.18735,16.80033,16.50907,2.29348E+18,GALAXY,0.1550199
1.23767E+18,180.6235039,-0.338993873,18.99982,17.04153,16.01301,15.58299,15.22669,3.20903E+17,GALAXY,0.1190529
1.23765E+18,148.7543983,62.09020315,18.98372,17.67005,17.13232,16.77002,16.56394,5.48372E+17,GALAXY,0.07416614
1.23765E+18,220.2758498,1.405693062,19.44909,17.58255,16.65099,16.22255,15.93739,6.03499E+17,GALAXY,0.08448231
1.23766E+18,160.4200457,33.91555599,19.14263,17.28176,16.36083,15.91179,15.58306,2.28002E+18,GALAXY,0.08141369
1.23766E+18,169.3483892,38.62167883,18.90493,18.00333,17.65802,17.61338,17.72831,2.2293E+18,GALAXY,0.006313737
1.23767E+18,132.0640248,22.92486259,19.46429,18.00868,17.32718,16.91069,16.67081,2.34759E+18,GALAXY,0.05075951
1.23766E+18,162.234825,14.21983392,15.2323,14.11756,13.68604,13.59871,13.33515,6.02933E+18,GALAXY,0.009894232
1.23765E+18,219.0935016,3.649828356,18.06902,16.51281,15.88055,15.58636,15.37102,5.38183E+18,GALAXY,0.02745824
1.23766E+18,183.0922284,5.464136677,19.02467,17.7668,17.26867,16.97083,16.77118,9.49265E+17,GALAXY,0.08182271
1.23767E+18,227.2020904,12.72687119,19.24188,18.27794,17.71625,17.38017,17.21739,3.09855E+18,GALAXY,0.1893334
1.23766E+18,246.7446444,25.19678995,19.58868,17.67057,16.75558,16.27739,15.90215,1.77118E+18,GALAXY,0.04267156
1.23766E+18,193.4239598,63.28003558,18.52035,17.31106,16.87207,16.59474,16.41533,8.80578E+17,GALAXY,0.05213415
1.23768E+18,357.871942,-3.876695484,19.06076,17.19456,16.28755,15.86649,15.53873,7.91862E+18,GALAXY,0.06017817
1.23767E+18,201.7598239,24.4914111,19.25874,17.90944,16.96524,16.53622,16.25076,3.00062E+18,GALAXY,0.1607477
1.23765E+18,9.625057008,-11.18460973,18.61152,17.94825,17.6716,17.36095,17.4175,7.37524E+17,GALAXY,0.1248218
1.23767E+18,163.8688704,23.51089457,18.13768,16.27245,15.39744,14.94699,14.60742,2.79906E+18,GALAXY,0.0435203
1.23767E+18,195.0046693,29.90405532,18.16909,16.62686,15.95063,15.61096,15.35564,2.26433E+18,GALAXY,0.02439049
1.23767E+18,158.1052607,16.79011782,18.723,17.02749,16.18531,15.77005,15.49627,2.91721E+18,GALAXY,0.06400269
1.23766E+18,152.909555,8.61182264,17.07934,15.70612,15.15602,14.80818,14.58484,1.39286E+18,GALAXY,0.05402265
1.23766E+18,195.7463219,61.66867319,19.56253,17.70044,16.75833,16.37059,16.04416,8.80455E+17,GALAXY,0.1081977
1.23766E+18,205.6355075,39.65849965,16.64425,15.64924,15.3071,15.24967,15.36718,1.55043E+18,GALAXY,0.002211592
1.23766E+18,216.7005461,9.188327159,19.39712,17.86852,17.13852,16.73942,16.42833,2.03918E+18,GALAXY,0.05537634
1.23766E+18,335.0401348,-1.111095604,19.46266,17.54849,16.55475,16.0879,15.66265,4.22279E+17,GALAXY,0.1065131
1.23767E+18,165.020007,22.67083217,19.33738,18.01492,17.16017,16.72847,16.43205,2.79904E+18,GALAXY,0.1485475
1.23766E+18,187.9719791,67.20502409,18.89078,17.42326,16.62104,16.23858,16.02834,5.56247E+17,GALAXY,0.1525216
1.23767E+18,182.0963313,22.67387425,19.53104,17.85945,17.19966,16.85942,16.65897,2.97592E+18,GALAXY,0.1143647
1.23766E+18,179.2850585,49.33014983,19.54789,17.46053,16.43198,16.00014,15.63024,1.08991E+18,GALAXY,0.118106
1.23768E+18,36.50088376,5.051064626,18.54514,17.09484,16.28073,15.85989,15.55162,4.79876E+18,GALAXY,0.09345912
1.23767E+18,201.5750446,23.04745184,19.20725,17.33241,16.43255,16.00003,15.66938,2.99941E+18,GALAXY,0.07213515
1.23767E+18,134.5031654,20.22915128,18.47616,17.00786,16.36193,15.96628,15.73274,2.57055E+18,GALAXY,0.08044347
1.23766E+18,232.6846979,8.847116697,19.42211,17.5793,16.60256,16.10784,15.71563,1.94005E+18,GALAXY,0.087104
1.23767E+18,155.6495569,21.36358184,18.96852,17.84894,17.35939,17.01236,16.84939,2.66395E+18,GALAXY,0.1203217
1.23766E+18,186.7136718,62.61752786,19.40031,17.44132,16.47012,16.06368,15.72999,8.78333E+17,GALAXY,0.1091116
1.23766E+18,184.6613498,45.77448008,18.90462,17.84577,17.52471,17.41547,17.32897,1.54266E+18,GALAXY,0.01910426
1.23767E+18,170.1030995,19.71345277,19.26083,18.07239,17.47898,17.08836,16.85393,2.80925E+18,GALAXY,0.1027653
1.23765E+18,121.0356789,41.84721909,18.71892,17.85225,17.5199,17.33329,17.33012,4.92021E+17,GALAXY,0.02490356
1.23767E+18,132.9091353,23.41795088,18.94499,18.02239,17.65276,17.3566,17.31519,2.34763E+18,GALAXY,0.08436905
1.23767E+18,151.931055,15.73504298,18.78098,17.33543,16.49881,16.08768,15.79366,2.91173E+18,GALAXY,0.1169724
1.23767E+18,172.313198,30.11167545,18.86052,17.72527,17.24679,16.9271,16.74915,2.49628E+18,GALAXY,0.06975579
1.23766E+18,160.4265193,6.195915523,18.39221,16.49008,15.58898,15.11228,14.6579,1.12594E+18,GALAXY,0.03296974
1.23766E+18,245.488147,21.89205012,19.27548,17.66638,16.81656,16.3733,15.99248,1.86681E+18,GALAXY,0.09999296
1.23767E+18,181.6842177,32.22441849,19.07103,18.06,17.72292,17.51077,17.46214,2.25639E+18,GALAXY,0.05533951
1.23765E+18,25.79305877,13.3358664,19.45458,18.10555,17.40306,16.93542,16.65759,4.83097E+17,GALAXY,0.07697883
1.23767E+18,204.0433933,5.859143091,19.55838,18.31572,17.49594,17.07966,16.7718,9.60519E+17,GALAXY,0.1624385
1.23766E+18,189.7326977,61.94716009,19.40926,18.1074,17.52853,17.14808,16.91683,8.79379E+17,GALAXY,0.1037767
1.23766E+18,162.5622033,47.02361402,17.27277,15.6766,14.90925,14.4923,14.17918,1.0843E+18,GALAXY,0.03992412
1.23767E+18,191.485467,34.94810202,17.92749,16.63606,16.10281,15.79369,15.58439,2.27661E+18,GALAXY,0.03885647
1.23767E+18,161.3457123,20.11115892,18.18847,16.32593,15.49917,15.11133,14.82171,6.61354E+18,GALAXY,0.04669048
1.23767E+18,200.5158846,33.28726857,18.75177,16.83431,16.02571,15.63623,15.34019,2.37802E+18,GALAXY,0.03688712
1.23766E+18,236.9107019,47.17125907,19.35732,17.81441,17.00315,16.64787,16.24477,1.31518E+18,GALAXY,0.06565419
1.23765E+18,171.9537399,2.05073171,19.12553,17.77813,17.03682,16.61032,16.33761,5.76513E+17,GALAXY,0.1267163
1.23766E+18,236.4508358,9.61173071,18.62899,17.48318,17.12528,16.85333,16.68672,1.94234E+18,GALAXY,0.05526842
1.23766E+18,186.9731199,55.9920137,18.42486,17.17797,16.41733,16.02483,15.74244,1.14852E+18,GALAXY,0.1095427
1.23766E+18,209.1681105,39.12715059,18.35257,16.4838,15.60556,15.20406,14.87668,1.55153E+18,GALAXY,0.0630791
1.23766E+18,186.2783944,3.791489205,18.16193,16.45111,15.63401,15.2344,14.93595,3.24263E+18,GALAXY,0.02298527
1.23766E+18,191.3419802,13.46937017,18.48281,16.48979,15.53174,15.11203,14.74287,1.9074E+18,GALAXY,0.08717259
1.23767E+18,240.3706663,19.35988373,16.74475,14.7841,13.86665,13.40387,13.03287,3.34063E+18,GALAXY,0.01486339
1.23765E+18,212.5420162,-0.751769034,18.453,17.11609,16.50732,16.14136,15.88433,3.40036E+17,GALAXY,0.107122
1.23765E+18,172.9089045,-3.647727392,17.21151,15.6807,14.9572,14.55859,14.27472,3.68248E+17,GALAXY,0.04583211
1.23766E+18,160.0463521,38.57849792,18.10319,16.94501,16.59507,16.43151,16.34653,1.61231E+18,GALAXY,0.03601252
1.23766E+18,203.408485,10.11606058,19.32022,17.88622,17.19905,16.78623,16.52585,2.02898E+18,GALAXY,0.06564726
1.23765E+18,201.7802369,1.323381319,19.11524,17.22224,16.31384,15.89771,15.59672,5.93407E+17,GALAXY,0.08070965
1.23766E+18,140.2589372,40.24763542,18.86831,17.51442,16.72709,16.33115,16.02675,1.05623E+18,GALAXY,0.111742
1.23766E+18,254.2245305,26.0782556,18.40757,16.58308,15.72694,15.30532,14.98726,1.90507E+18,GALAXY,0.0346077
1.23766E+18,229.87811,9.379663556,18.29843,16.98643,16.35642,15.9958,15.73887,1.93661E+18,GALAXY,0.05556352
1.23768E+18,346.2518735,10.35903046,19.09644,17.19447,16.26059,15.80172,15.44611,6.92885E+18,GALAXY,0.07430287
1.23766E+18,178.2495289,8.762645197,19.0527,17.35967,16.33526,15.85632,15.46936,1.38153E+18,GALAXY,0.1285539
1.23765E+18,206.1008144,2.052978166,19.44013,17.5562,16.63847,16.21677,15.91938,5.95619E+17,GALAXY,0.07426479
1.23767E+18,203.9559103,28.78212619,18.28548,16.49143,15.77215,15.42347,15.165,2.22718E+18,GALAXY,0.06320151
1.23766E+18,238.1972711,9.827011271,19.1375,17.78011,17.14864,16.79393,16.55583,1.94345E+18,GALAXY,0.07014439
1.23766E+18,248.6763284,21.88091843,19.37864,17.79152,16.93576,16.51115,16.19591,1.76882E+18,GALAXY,0.0947958
1.23767E+18,173.8576939,21.48453508,19.09947,17.46663,16.71839,16.36437,16.09245,2.8193E+18,GALAXY,0.02941195
1.23766E+18,194.1997223,6.207943074,19.57738,17.71295,16.74736,16.34957,15.99018,2.01763E+18,GALAXY,0.1057648
1.23766E+18,153.0249082,11.35878634,19.4205,17.92251,17.15678,16.72277,16.4675,1.79816E+18,GALAXY,0.08265032
1.23767E+18,227.6374684,25.86922421,19.40461,18.13167,17.4876,17.11497,16.87878,2.4252E+18,GALAXY,0.1083183
1.23766E+18,175.2886754,48.5747852,19.58772,17.93227,17.1161,16.73128,16.44427,1.08878E+18,GALAXY,0.07382148
1.23765E+18,259.1803088,61.85056432,18.80444,17.66663,17.1715,16.95049,17.00921,3.98657E+17,GALAXY,0.01048886
1.23767E+18,191.5345352,4.443483925,18.98106,17.52709,16.91653,16.64381,16.44301,9.53703E+17,GALAXY,0.02355157
1.23766E+18,204.7217567,53.06715732,19.52103,18.20002,17.4711,17.0368,16.78457,1.17323E+18,GALAXY,0.09956715
1.23766E+18,220.506578,46.59336902,18.74644,18.52994,22.08414,16.22584,15.72107,1.88478E+18,GALAXY,0.05118125
1.23767E+18,181.6121617,30.82558785,19.07737,17.69594,17.06473,16.69264,16.42399,2.50861E+18,GALAXY,0.05106441
1.23767E+18,160.2157283,9.433174476,19.03075,17.63778,16.99522,16.61679,16.34854,1.39626E+18,GALAXY,0.09169678
1.23766E+18,128.5247744,24.96691554,18.86472,17.89035,17.53398,17.35396,17.20139,2.17089E+18,GALAXY,0.04323583
1.23766E+18,248.0545142,26.02169741,18.25925,16.94383,16.38178,16.04993,15.84443,1.58651E+18,GALAXY,0.06921827
1.23766E+18,151.1119403,54.59658428,19.0392,17.75162,17.11282,16.75827,16.48833,1.06403E+18,GALAXY,0.04708145
1.23767E+18,239.4222169,16.10081176,17.44153,16.25207,15.7601,15.50289,15.26192,2.47255E+18,GALAXY,0.01681147
1.23765E+18,236.2933734,58.0665235,18.69069,17.98113,17.37226,17.18966,17.28218,6.94803E+17,GALAXY,0.01286463
1.23765E+18,145.5572122,2.68377616,18.52711,17.49313,17.03932,16.67426,16.50521,5.372E+17,GALAXY,0.05230919
1.23766E+18,19.87154331,-1.108398315,19.37679,18.01874,17.4333,17.04908,16.76571,1.68887E+18,GALAXY,0.04833157
1.23766E+18,159.1245832,52.727825,18.98646,17.88428,17.40889,17.08737,16.95384,1.13617E+18,GALAXY,0.104942
1.23766E+18,216.3864574,7.776216485,18.97988,16.95493,16.02623,15.60285,15.275,2.03901E+18,GALAXY,0.05786713
1.23767E+18,214.3453698,16.43948898,18.93368,17.90702,17.40206,16.99936,16.85214,3.09181E+18,GALAXY,0.13712
1.23767E+18,238.0383989,16.08926065,19.00245,18.05669,17.81539,17.59657,17.55164,2.83518E+18,GALAXY,0.05619993
1.23767E+18,32.37177975,4.447145941,19.24469,17.07674,16.26315,15.77518,15.35994,4.80328E+18,GALAXY,0.04370378
1.23766E+18,133.8817111,7.598467249,16.61699,14.67048,13.76528,13.32134,12.98318,1.4626E+18,GALAXY,0.02846992
1.23766E+18,328.7827345,-0.770305071,18.58419,16.53291,15.54045,15.06182,14.69024,4.17729E+17,GALAXY,0.02683276
1.23767E+18,216.9717581,27.479605,17.79269,16.36325,15.6798,15.27489,14.9945,2.40272E+18,GALAXY,0.06356255
1.23767E+18,206.1056691,-1.791945233,19.11591,17.43996,16.71708,16.32194,16.02742,1.02805E+18,GALAXY,0.07819783
1.23765E+18,135.7255118,1.908073358,19.09543,17.79136,16.85632,16.37522,16.00784,5.30404E+17,GALAXY,0.1661214
1.23766E+18,189.5103028,43.06601464,19.37452,17.88015,17.48816,17.2749,17.26819,1.63721E+18,GALAXY,0.06561889
1.23767E+18,126.3610164,14.91438431,19.03401,17.12742,16.02279,15.54646,15.14099,2.55806E+18,GALAXY,0.1257268
1.23767E+18,191.8343867,34.16123359,18.28256,16.99442,16.32908,15.94872,15.67621,2.23728E+18,GALAXY,0.06378903
1.23766E+18,215.1574206,49.32916774,19.20409,18.05486,17.44384,17.0677,16.83653,1.88265E+18,GALAXY,0.07229428
1.23767E+18,154.9147231,28.7395324,18.6712,17.21111,16.51764,16.14807,15.89085,2.64705E+18,GALAXY,0.0488086
1.23765E+18,180.3942855,65.68162041,19.45479,18.11062,17.11854,16.66212,16.3799,6.74506E+17,GALAXY,0.1550065
1.23766E+18,169.7852625,45.00801048,19.44902,17.39907,16.38977,15.96045,15.62842,1.53696E+18,GALAXY,0.105341
1.23765E+18,122.4480412,40.87390744,18.86552,17.43601,16.77085,16.37437,16.17829,6.14798E+17,GALAXY,0.06419062
1.23766E+18,11.98428314,0.191905031,19.26742,17.8808,17.34218,17.01151,16.77726,4.4265E+17,GALAXY,0.04259414
1.23766E+18,155.2509898,36.15184871,17.94469,16.44292,15.61184,15.14166,14.79275,3.54897E+18,GALAXY,0.05384528
1.23766E+18,236.0630627,39.79592224,18.63535,16.83523,15.98843,15.58536,15.28065,1.89166E+18,GALAXY,0.06280966
1.23766E+18,185.3711315,10.05253839,19.32709,18.22831,17.6645,17.28184,17.05322,1.38501E+18,GALAXY,0.1380856
1.23766E+18,19.38242267,0.069283117,19.17505,17.93267,17.33875,16.98052,16.76311,4.47157E+17,GALAXY,0.09058814
1.23766E+18,240.7528531,29.73914631,19.51194,18.26978,17.65925,17.34969,17.15647,1.7768E+18,GALAXY,0.06928257
1.23766E+18,168.7898419,38.79388998,19.04412,17.81056,17.43324,17.13464,17.03225,2.22934E+18,GALAXY,0.06739175
1.23766E+18,161.640696,39.03753516,19.18553,17.33488,16.31916,15.88773,15.54315,1.61345E+18,GALAXY,0.1193378
1.23765E+18,155.4342406,65.15429392,17.8923,16.76511,16.26792,15.93498,15.77868,5.49594E+17,GALAXY,0.08094505
1.23766E+18,201.3564796,13.41964844,17.88932,17.14785,16.89154,16.54676,16.51025,1.99738E+18,GALAXY,0.07475954
1.23767E+18,201.2051023,16.14490464,16.00829,15.38894,15.06948,14.97685,14.82367,2.93298E+18,GALAXY,0.02373309
1.23765E+18,249.692212,-0.891026543,19.57101,17.94255,16.91265,16.47159,16.0629,3.91815E+17,GALAXY,0.08782733
1.23765E+18,144.4551224,1.834933739,19.38337,18.1853,17.53763,17.13,16.88976,5.37118E+17,GALAXY,0.09211673
1.23766E+18,265.0138082,56.7655422,18.96267,17.29848,16.56617,16.18513,15.83389,4.03245E+17,GALAXY,0.05816245
1.23766E+18,225.682679,51.33776294,17.88042,16.88853,16.2938,16.05098,15.82221,1.49647E+18,GALAXY,0.01453633
1.23767E+18,125.0710087,35.87277752,19.326,17.64018,16.70268,16.20812,15.84995,9.30124E+17,GALAXY,0.07430549
1.23766E+18,184.3277496,44.3968644,19.53797,18.1554,17.53882,17.15456,17.00258,1.54249E+18,GALAXY,0.1245577
1.23766E+18,214.4887563,5.455889154,18.23244,16.50658,15.68938,15.30275,15.00493,2.05596E+18,GALAXY,0.05495932
1.23767E+18,18.99528537,14.2207439,18.11172,16.70725,16.02448,15.5901,15.2689,4.76301E+17,GALAXY,0.046458
1.23767E+18,216.599318,15.35001125,18.70331,17.68536,17.27736,16.97644,16.84734,3.0919E+18,GALAXY,0.06967803
1.23767E+18,167.4744722,31.59097795,19.00785,17.8437,17.40895,17.12819,16.96648,2.35551E+18,GALAXY,0.0723937
1.23766E+18,148.4196948,7.893502192,19.31835,17.31897,16.44317,16.03319,15.71337,1.39053E+18,GALAXY,0.05997099
1.23767E+18,209.6684818,27.94359228,18.47255,17.43649,16.97543,16.63735,16.49761,2.38702E+18,GALAXY,0.08231053
1.23766E+18,173.2615981,7.907504816,18.60495,17.52609,17.05462,16.73206,16.57957,1.82294E+18,GALAXY,0.08693686
1.23765E+18,244.6668608,0.576851281,19.46248,17.49423,16.26382,15.69881,15.28011,3.89712E+17,GALAXY,0.1673064
1.23767E+18,188.3259437,26.3511685,19.06163,17.79906,17.24657,16.91778,16.73829,2.51641E+18,GALAXY,0.1015818
1.23766E+18,7.216061974,-0.386508925,18.60985,17.43459,17.12004,16.8892,16.75503,4.40278E+17,GALAXY,0.05903667
1.23766E+18,263.9645003,54.06732266,19.16233,17.34625,16.36372,15.92207,15.56104,4.07627E+17,GALAXY,0.1049072
1.23767E+18,126.3764462,15.35548131,18.65232,17.26371,16.52319,16.09839,15.83284,2.56036E+18,GALAXY,0.09399202
1.23767E+18,233.8135148,24.82116822,19.49647,18.32832,17.93217,17.65346,17.51507,2.43768E+18,GALAXY,0.0340401
1.23767E+18,205.5351437,22.11792092,19.28835,17.85958,17.03969,16.61857,16.34148,2.98829E+18,GALAXY,0.1326344
1.23766E+18,232.7714887,51.4196144,18.70668,17.38864,16.87339,16.59766,16.40139,8.95154E+17,GALAXY,0.0506053
1.23766E+18,173.267934,63.15581571,19.49417,17.8892,17.04623,16.63313,16.35635,8.73798E+17,GALAXY,0.0780942
1.23765E+18,149.6036096,0.161057503,19.23952,18.2156,17.63004,17.28305,17.12501,3.01878E+17,GALAXY,0.1400012
1.23767E+18,182.1623022,17.92901925,18.7037,16.87703,16.20071,15.80067,15.55845,2.92188E+18,GALAXY,0.07714038
1.23765E+18,48.03793671,-7.257557317,19.30622,17.58729,16.66406,16.20907,15.88826,5.16919E+17,GALAXY,0.106053
1.23766E+18,217.5230713,49.22373809,17.8558,16.62603,16.09913,15.81465,15.60407,1.17775E+18,GALAXY,0.03870386
1.23766E+18,224.4904411,52.78248667,18.63154,17.46554,17.06767,16.85142,16.65015,1.3106E+18,GALAXY,0.03760004
1.23765E+18,128.294719,51.99835477,18.1414,16.30401,15.40548,14.97348,14.60167,4.99935E+17,GALAXY,0.07449894
1.23767E+18,170.766996,29.94120864,18.92875,17.7868,17.3686,17.13489,17.04496,2.49404E+18,GALAXY,0.0236221
1.23765E+18,165.5321195,-0.436090079,19.29902,18.13118,17.59174,17.24161,17.0115,3.11924E+17,GALAXY,0.069855
1.23767E+18,152.1060814,28.04926945,19.36304,17.22296,16.10975,15.62923,15.28591,2.64368E+18,GALAXY,0.1338632
1.23766E+18,202.8093866,11.13988641,19.50815,17.89334,16.99544,16.51311,16.12851,1.91293E+18,GALAXY,0.07985811
1.23765E+18,128.2589027,54.51045365,19.37745,17.87733,17.21519,16.87393,16.65767,5.02246E+17,GALAXY,0.03121125
1.23765E+18,169.0502807,1.238488604,17.66292,15.87727,15.05034,14.65338,14.33701,3.14252E+17,GALAXY,0.04569846
1.23767E+18,138.529727,20.74632425,19.13913,18.14374,17.81983,17.55958,17.41805,2.57397E+18,GALAXY,0.04704763
1.23766E+18,352.1632675,0.571930312,18.23639,17.3037,16.9406,16.54337,16.43529,4.7414E+18,GALAXY,0.07740645
1.23767E+18,196.4946034,25.46568734,17.23342,15.92607,15.23821,14.87772,14.59045,2.9973E+18,GALAXY,0.02177302
1.23766E+18,162.3541566,57.33553144,18.34846,17.08103,16.73816,16.51528,16.75032,1.06736E+18,GALAXY,0.01383854
1.23767E+18,16.47219282,14.14073294,19.32595,17.36025,16.3256,15.83373,15.44718,4.75205E+17,GALAXY,0.1028128
1.23767E+18,155.0304855,20.0555006,19.35085,17.88251,17.08897,16.66627,16.35897,2.67302E+18,GALAXY,0.111063
1.23766E+18,138.8197493,61.71030758,18.09816,16.38047,15.47829,15.05904,14.72406,2.01101E+18,GALAXY,0.1032781
1.23767E+18,183.387994,20.53014821,19.30015,18.24742,17.94093,17.61164,17.5065,2.9387E+18,GALAXY,0.06651791
1.23766E+18,185.3692582,56.59280313,18.81617,17.28359,16.44217,15.97219,15.62762,1.48057E+18,GALAXY,0.09493662
1.23767E+18,206.221125,17.4634968,18.61448,17.32521,16.6712,16.23021,15.97566,3.08731E+18,GALAXY,0.09069796
1.23766E+18,164.8816114,56.92487887,19.28926,17.89741,17.10452,16.64453,16.38636,1.02135E+18,GALAXY,0.1296695
1.23766E+18,195.3424734,5.038430978,18.40243,17.10921,16.52855,16.14117,15.92974,9.5602E+17,GALAXY,0.09942853
1.23768E+18,351.9199897,22.85808843,19.53463,17.82433,16.8142,16.26012,15.86003,7.09995E+18,GALAXY,0.06969351
1.23766E+18,244.5528285,0.237105304,19.2686,17.84783,17.16885,16.77204,16.5642,3.89703E+17,GALAXY,0.08736887
1.23767E+18,165.2542947,25.33076037,19.50875,18.32452,17.56306,17.14256,16.86593,2.65376E+18,GALAXY,0.1545517
1.23766E+18,223.786883,35.93104524,18.4634,17.01374,16.23117,15.8315,15.49084,1.55834E+18,GALAXY,0.07118915
1.23766E+18,173.3611851,53.58421878,19.50341,17.79304,16.84508,16.45485,16.13472,1.14286E+18,GALAXY,0.1067205
1.23766E+18,192.1540047,38.5486857,19.57376,18.52382,17.72544,17.32294,17.04319,2.23952E+18,GALAXY,0.2177449
1.23765E+18,162.7771989,1.885812783,19.3756,18.52886,18.31359,17.97666,17.96968,5.70885E+17,GALAXY,0.08392091
1.23766E+18,255.5392951,35.18950925,18.62598,16.57105,15.56734,15.13325,14.75094,1.09452E+18,GALAXY,0.1106257
1.23766E+18,186.1753243,8.779860584,19.42048,17.5549,16.57195,16.10793,15.7116,1.38605E+18,GALAXY,0.08357801
1.23766E+18,113.2882892,44.46015971,19.22474,17.39611,16.52588,16.17018,15.89947,2.10099E+18,GALAXY,0.1435335
1.23766E+18,243.1595793,26.53895592,17.82041,16.45951,15.83497,15.45598,15.18064,1.56854E+18,GALAXY,0.04071409
1.23765E+18,25.8581681,13.85465901,17.76274,16.51223,15.99073,15.67123,15.43686,4.79655E+17,GALAXY,0.04499962
1.23767E+18,143.2688697,14.16926414,19.47749,18.14152,17.3289,16.90637,16.57614,2.90492E+18,GALAXY,0.1408291
1.23767E+18,218.2374067,20.52031489,19.57983,18.11666,17.28709,16.84746,16.51434,3.12341E+18,GALAXY,0.1277998
1.23765E+18,262.6136699,62.28016914,19.54995,18.10815,17.32301,16.91814,16.62547,3.96319E+17,GALAXY,0.1408644
1.23766E+18,230.8140353,8.783940895,19.58355,17.79983,17.03177,16.66578,16.40519,1.93781E+18,GALAXY,0.03325941
1.23766E+18,132.6877838,60.9055914,19.2389,18.04982,17.27507,16.8355,16.51396,2.11109E+18,GALAXY,0.1007053
1.23766E+18,140.850448,39.65539327,18.58528,17.31723,16.70643,16.33224,16.08175,1.05611E+18,GALAXY,0.09353274
1.23766E+18,195.2286868,40.7019899,19.34162,18.09492,17.5325,17.18351,16.97771,2.27559E+18,GALAXY,0.09965008
1.23766E+18,228.4937846,29.05424112,19.21915,18.02028,17.33352,16.89153,16.6344,2.07733E+18,GALAXY,0.1096407
1.23766E+18,173.3820217,39.34722646,19.13098,17.09035,16.04201,15.58535,15.20308,2.22034E+18,GALAXY,0.1122944
1.23766E+18,141.1052559,43.06577589,19.08604,17.86309,17.2801,16.95111,16.80454,1.35237E+18,GALAXY,0.1322828
1.23767E+18,139.4666451,20.70593578,19.51206,18.2062,17.60966,17.27019,17.00957,2.5762E+18,GALAXY,0.02892298
1.23766E+18,183.4113032,65.3781876,18.65487,17.50135,16.96069,16.58589,16.38931,6.74556E+17,GALAXY,0.0773693
1.23766E+18,230.8705362,-1.216125915,18.84491,17.57331,16.85019,16.45093,16.1626,3.52463E+17,GALAXY,0.08252994
1.23767E+18,231.4157401,20.78828277,17.45362,15.72204,14.99322,14.69933,14.42995,2.43099E+18,GALAXY,0.03959997
1.23766E+18,185.0124202,12.58198483,19.33639,17.47212,16.5488,16.12827,15.80345,1.81731E+18,GALAXY,0.06708828
1.23766E+18,159.123549,36.91838064,19.49872,18.45185,17.81964,17.47655,17.30711,2.36E+18,GALAXY,0.1431016
1.23767E+18,239.3134753,22.33351878,19.47722,17.7124,16.9733,16.62934,16.48471,2.44447E+18,GALAXY,0.01457559
1.23765E+18,160.5519571,2.718124111,18.18782,16.28696,15.36133,14.93528,14.62938,5.69834E+17,GALAXY,0.07904375
1.23765E+18,214.0022451,3.419644663,18.64807,17.69115,17.28115,17.04152,16.93424,6.56424E+17,GALAXY,0.02450837
1.23766E+18,236.081424,8.588723603,19.13402,17.81772,17.13833,16.74066,16.53807,1.94219E+18,GALAXY,0.1254244
1.23766E+18,150.9127102,11.55531916,19.1843,17.94588,17.44069,17.0743,16.88512,1.96358E+18,GALAXY,0.08899029
1.23765E+18,324.5267457,-8.593607364,18.32076,17.39878,17.02941,16.69867,16.64093,1.32525E+18,GALAXY,0.09197484
1.23766E+18,162.583201,38.04844717,18.21538,16.73162,16.04766,15.57656,15.34224,5.2131E+18,GALAXY,0.0836364
1.23767E+18,155.1673716,21.6317294,18.05411,16.80626,16.18139,15.84679,15.61848,2.66276E+18,GALAXY,0.04358386
1.23766E+18,226.2158715,39.91162518,18.95788,17.66575,16.92492,16.5081,16.27966,1.57416E+18,GALAXY,0.09594614
1.23767E+18,163.1434276,8.850304117,18.64061,17.64095,17.26574,16.96636,16.85381,3.24826E+18,GALAXY,0.08780051
1.23765E+18,170.2054129,0.390171727,17.53008,15.74332,15.00519,14.6425,14.38323,3.14298E+17,GALAXY,0.02449388
1.23767E+18,134.6985295,17.13827063,17.49989,16.54476,16.16605,15.78136,15.59837,2.7383E+18,GALAXY,0.04873454
1.23766E+18,337.6144539,-9.617161765,17.85403,15.88666,14.98268,14.52275,14.18503,8.11819E+17,GALAXY,0.05748998
1.23766E+18,225.5068598,9.148942254,17.05016,16.20712,15.84863,15.64849,15.46755,1.93095E+18,GALAXY,0.0292406
1.23766E+18,213.1681497,8.929064929,19.34735,18.41373,17.79677,17.41763,17.24905,2.03799E+18,GALAXY,0.1772511
1.23765E+18,221.1041368,0.782858085,18.1992,17.39122,17.10195,16.94203,16.84396,3.4688E+17,GALAXY,0.02654304
1.23766E+18,166.5432571,40.26027718,18.4605,17.21925,16.74227,16.46964,16.2839,1.61795E+18,GALAXY,0.04832098
1.23766E+18,233.5277357,27.05764339,18.81838,17.93465,17.60054,17.25343,17.15042,2.0807E+18,GALAXY,0.07045729
1.23767E+18,152.6866413,19.99151865,18.76687,17.08327,16.43005,16.05059,15.78088,2.67185E+18,GALAXY,0.06295332
1.23766E+18,226.838874,52.79864098,18.01012,17.21579,16.99263,16.79239,16.68839,1.31178E+18,GALAXY,0.03785415
1.23765E+18,317.0728379,-6.404638918,19.40934,17.51455,16.52708,16.07968,15.70383,7.18443E+17,GALAXY,0.1205056
1.23766E+18,112.9109503,39.40052761,18.85566,16.99643,16.03136,15.54037,15.15571,1.95234E+18,GALAXY,0.05080603
