objid,ra,dec,u,g,r,i,z,specobjid,class,redshift
1.23766E+18,358.1127779,39.92086632,17.36481,16.08593,16.07931,16.12686,16.17907,2.1191E+18,STAR,-0.000282145
1.23767E+18,205.8911563,18.37812449,16.4325,15.08665,14.58688,14.43235,14.35794,3.27082E+18,STAR,5.33E-05
1.23767E+18,210.7308998,24.88704174,19.21666,19.21394,19.38647,19.62256,19.86362,6.7645E+18,STAR,-0.000105397
1.23766E+18,139.7988501,8.334556939,19.35771,19.38947,19.79969,20.1618,20.56463,1.4648E+18,STAR,3.63E-06
1.23765E+18,11.01772044,14.00121339,18.18416,16.98184,16.33633,16.06426,15.90068,3.52635E+18,STAR,-0.00024547
1.23768E+18,321.2110848,-6.082486487,17.74633,16.53733,16.06724,15.88347,15.81305,2.59537E+18,STAR,-0.000490658
1.23766E+18,156.370162,36.28479705,18.04563,16.98139,16.54631,16.3479,16.26565,3.549E+18,STAR,0.00053728
1.23766E+18,48.79307615,0.917782161,18.3725,17.12794,16.67242,16.50234,16.44557,1.70583E+18,STAR,0.000119459
1.23766E+18,65.99889335,32.87319162,17.22695,15.80024,15.36645,15.2142,15.17417,1.41078E+18,STAR,5.98E-05
1.23767E+18,359.7017745,24.87987234,18.2464,15.90108,14.9212,14.56836,14.36465,3.15373E+18,STAR,-0.000103881
1.23766E+18,130.4986535,25.89002752,19.363,18.36987,18.06227,17.93867,17.9022,3.54448E+18,STAR,-0.000127963
1.23765E+18,204.6385848,2.292729515,19.18003,18.14962,17.79855,17.67404,17.63663,5.94508E+17,STAR,4.85E-05
1.23766E+18,216.3260426,56.04373732,18.54504,17.05589,16.50495,16.29363,16.2069,2.75509E+18,STAR,-0.000220193
1.23765E+18,27.35253779,13.56697924,19.3389,16.70943,15.41459,14.84701,14.50688,2.13699E+18,STAR,8.69E-06
1.23767E+18,199.3849198,11.57088753,17.74332,16.80939,16.48049,16.35531,16.29948,1.91068E+18,STAR,-3.70E-06
1.23765E+18,113.4143623,35.29403548,18.24287,17.26726,16.9303,16.79656,16.7555,2.31148E+18,STAR,-0.000298242
1.23767E+18,252.6650612,11.64003404,18.63615,17.525,17.54465,17.61378,17.71428,3.14809E+18,STAR,-0.001704684
1.23767E+18,101.857589,29.40524884,18.65284,17.42609,17.52327,17.64042,17.7076,3.01303E+18,STAR,8.17E-05
1.23765E+18,355.2537663,-9.32013837,18.62208,16.72323,15.95589,15.63771,15.45962,3.53997E+18,STAR,-0.000106763
1.23766E+18,323.5301238,-0.898854159,17.85085,16.79911,16.44204,16.29607,16.25145,2.20791E+18,STAR,-0.000825483
1.23766E+18,250.2369211,36.71788884,19.24552,18.27089,17.97822,17.8434,17.80423,2.46022E+18,STAR,-0.000835304
1.23766E+18,124.9845124,39.08124616,17.68204,16.10094,15.46206,15.24607,15.10942,3.0063E+18,STAR,2.79E-05
1.23765E+18,258.436743,35.46558626,18.69651,17.44195,17.28599,17.21396,17.20104,1.20743E+19,STAR,-0.000688696
1.23766E+18,251.0333431,21.89953777,19.53715,17.03407,15.96717,15.57008,15.36058,3.85743E+18,STAR,-3.25E-05
1.23766E+18,197.3207372,40.200153,18.57704,17.51859,17.03964,16.82698,16.73141,3.26523E+18,STAR,-0.000118925
1.23766E+18,196.731414,38.26935285,18.21365,16.9292,16.41854,16.23379,16.18772,3.26519E+18,STAR,-0.00029383
1.23766E+18,126.544052,24.04385396,17.32469,15.97669,15.4313,15.23131,15.13295,2.60653E+18,STAR,2.87E-05
1.23765E+18,142.7931688,-0.609193205,19.05078,17.96538,17.54413,17.40622,17.34129,8.39136E+18,STAR,0.00010108
1.23766E+18,186.680975,62.05106869,18.28684,17.33866,17.07999,16.97166,16.93977,8.77083E+17,STAR,-0.00061531
1.23767E+18,263.1122916,31.88235331,19.06444,18.06972,17.79224,17.67834,17.67478,2.53669E+18,STAR,-0.000638592
1.23765E+18,36.31879277,-8.643090639,17.6658,16.40239,15.9428,15.75907,15.67917,2.30479E+18,STAR,0.000411785
1.23765E+18,5.918129798,-8.854010213,18.82877,17.50889,16.97547,16.75324,16.68153,7.35336E+17,STAR,-0.000210203
1.23766E+18,229.7250599,6.363879813,17.21498,16.17768,15.86589,15.75176,15.74619,3.2674E+18,STAR,-0.00034709
1.23766E+18,310.6776732,-0.53395184,18.09286,16.81597,16.23625,15.98298,15.86354,2.14827E+18,STAR,-4.45E-05
1.23766E+18,21.29111417,-1.161035252,19.09422,18.23781,17.90675,17.71282,17.78602,1.05779E+19,STAR,-0.000214619
1.23766E+18,170.3153989,4.1067878,16.89441,15.69005,15.32309,15.17822,15.12355,9.41323E+17,STAR,4.01E-05
1.23766E+18,118.2265393,22.77578848,19.28616,16.85014,15.75322,15.32194,15.08092,3.28317E+18,STAR,8.88E-05
1.23766E+18,333.5532134,0.720178009,18.38637,17.33234,16.87613,16.67912,16.52331,3.54223E+18,STAR,-0.000498329
1.23767E+18,159.1817197,23.78938151,17.82536,16.69067,16.33295,16.20621,16.16231,3.65923E+18,STAR,3.88E-05
1.23767E+18,163.5860341,28.45209238,18.67583,17.76543,17.42844,17.29983,17.25649,3.67395E+18,STAR,6.52E-05
1.23765E+18,353.2054114,-10.03510557,17.26991,16.10653,15.7151,15.57654,15.51787,3.54099E+18,STAR,0.000101456
1.23766E+18,171.8478264,14.90391059,17.09278,16.15141,15.86314,15.7328,15.70683,1.97386E+18,STAR,0.00065186
1.23765E+18,319.6276858,-6.335266798,17.72108,16.2064,15.51286,15.19497,14.99693,2.59529E+18,STAR,-0.000376156
1.23767E+18,233.6172418,11.25692805,19.53974,18.57205,18.2454,18.14212,18.0818,5.50682E+18,STAR,0.000568848
1.23768E+18,336.0035498,1.043347904,17.66749,16.37829,15.87974,15.67317,15.60489,1.28705E+18,STAR,2.79E-05
1.23767E+18,182.8985324,18.17783294,19.29384,19.5446,19.92019,20.22368,20.43319,2.92295E+18,STAR,-0.000566775
1.23766E+18,167.1522345,47.07583973,17.62946,16.70046,16.42759,16.34212,16.33856,8.32403E+18,STAR,-0.000355998
1.23766E+18,226.846722,11.60355925,19.31888,18.38706,18.10338,18.00224,17.93649,6.17335E+18,STAR,-0.000796977
1.23765E+18,181.6943002,6.194533707,17.64176,16.67996,16.3573,16.2381,16.21279,9.48131E+17,STAR,0.000441273
1.23767E+18,174.1211518,26.66209113,19.22251,18.11388,17.70535,17.56621,17.52588,3.62659E+18,STAR,-0.000153904
1.23766E+18,319.213483,-1.195726976,18.86056,16.82494,16.02184,15.74109,15.58303,1.252E+18,STAR,-9.59E-05
1.23767E+18,124.9834813,66.53607539,17.27006,16.02844,15.55789,15.40587,15.34786,3.69985E+18,STAR,0.000133512
1.23766E+18,135.7267986,41.08409646,18.41587,17.10024,16.55265,21.80227,16.39489,1.35011E+18,STAR,-0.000204389
1.23766E+18,6.13991656,-0.874928701,17.34804,16.07887,15.60042,15.4145,15.33776,1.22394E+18,STAR,-3.19E-05
1.23766E+18,340.9078442,0.15142356,17.77377,16.7168,16.53943,16.51015,16.52011,2.13934E+18,STAR,-0.000109192
1.23766E+18,338.001841,-0.414157235,16.6536,15.53313,15.3076,15.24951,15.25522,4.2337E+17,STAR,-0.000803996
1.23767E+18,192.544388,35.34258633,19.33327,18.4815,18.24104,18.15369,18.12547,3.79992E+18,STAR,-0.000322101
1.23767E+18,139.4879069,21.1423395,17.70539,16.76827,16.49891,16.38831,16.36371,2.59413E+18,STAR,0.000280324
1.23767E+18,182.229007,20.97834557,16.62089,15.65692,15.34256,15.22183,15.17605,3.25737E+18,STAR,0.00026813
1.23766E+18,210.9643921,13.24285731,16.53826,15.42936,15.24653,15.33558,15.40243,1.91859E+18,STAR,-4.49E-05
1.23766E+18,237.2601894,50.15100747,19.1231,19.25319,19.74984,20.03581,20.57101,7.56963E+18,STAR,-6.34E-05
1.23767E+18,267.4446042,26.23011093,17.48044,16.24273,15.67731,15.42353,15.30185,2.45801E+18,STAR,-0.000112711
1.23765E+18,352.8145876,-8.6682808,19.43965,17.97241,17.32969,17.092,16.92145,3.54108E+18,STAR,-0.00042426
1.23767E+18,308.606345,13.52116209,19.31871,18.008,17.51686,17.29134,17.2047,2.53222E+18,STAR,-5.28E-05
1.23767E+18,209.2759479,33.1299245,18.47577,17.59895,17.28482,17.1566,17.15409,4.3427E+18,STAR,-0.000486502
1.23766E+18,243.1430588,2.940253781,17.22226,15.80585,15.1476,14.85153,14.70115,2.45221E+18,STAR,-0.000374658
1.23766E+18,246.5609529,8.546414041,19.5701,17.60413,16.89141,16.6225,16.5329,2.85082E+18,STAR,6.50E-05
1.23767E+18,267.4238874,25.04622677,18.01308,16.50117,15.96113,15.79078,15.70112,2.45787E+18,STAR,-0.000157307
1.23765E+18,130.4149351,1.377306922,18.29608,17.23266,16.96909,16.8828,16.87661,8.39044E+18,STAR,0.000102798
1.23765E+18,200.1057368,-0.397868037,19.44297,18.52481,18.21126,18.12633,18.05816,4.50811E+18,STAR,0.00039342
1.23767E+18,208.2129969,18.21917281,17.82308,16.5272,15.98799,15.75568,15.63605,3.27076E+18,STAR,-3.21E-05
1.23766E+18,49.40259469,-0.736053447,19.22055,17.08793,16.22728,16.00905,15.83597,1.19915E+18,STAR,0.000151287
1.23767E+18,239.6126407,13.79634434,18.43438,17.43452,17.4812,16.94441,16.80424,2.83964E+18,STAR,-0.000528228
1.23766E+18,153.8739224,8.220865379,18.91735,17.98684,17.72638,17.63408,17.6019,1.39278E+18,STAR,0.000246545
1.23768E+18,29.74362909,-2.749700933,19.08157,18.13774,17.85132,17.76716,17.73439,8.88464E+18,STAR,-0.000605554
1.23766E+18,210.205387,57.61808437,18.81035,17.7342,17.50922,17.4012,17.63484,1.3038E+18,STAR,-0.000237933
1.23766E+18,183.0966633,39.38526296,18.97187,17.48634,16.9193,16.72995,16.66957,2.76074E+18,STAR,-0.000211755
1.23765E+18,353.2067817,-9.434834465,18.53104,17.60205,17.34765,17.2636,17.25119,7.27503E+17,STAR,-0.000653539
1.23767E+18,143.1573055,17.55589989,19.20523,18.23788,17.93887,17.85228,17.82858,1.07885E+19,STAR,0.000472167
1.23766E+18,111.7383654,37.6299123,18.49169,17.58631,17.26676,17.16133,17.11954,3.31141E+18,STAR,-0.000486945
1.23767E+18,129.7286884,13.19497056,18.09262,17.01264,16.63095,16.4972,16.45425,2.73158E+18,STAR,0.000155697
1.23767E+18,257.0438327,63.36470526,19.37285,18.18635,17.77835,17.59169,17.54073,3.96416E+17,STAR,-0.000293988
1.23766E+18,145.8330727,43.26150906,19.41246,17.47134,16.66538,16.38772,16.22567,3.73918E+18,STAR,-1.20E-06
1.23767E+18,119.2807966,9.64901959,16.86203,15.83614,15.53518,15.43728,15.40519,3.31028E+18,STAR,0.000196382
1.23766E+18,255.8490232,21.20984516,19.19786,17.85338,17.23603,16.96904,16.81821,3.70421E+18,STAR,0.000102024
1.23767E+18,92.78254588,83.99244111,16.37547,15.22081,14.89239,14.7957,14.76563,2.85992E+18,STAR,-1.12E-05
1.23765E+18,123.115887,-0.291744056,16.0779,15.03963,14.80243,14.74825,14.76102,2.31604E+18,STAR,0.000192365
1.23766E+18,194.5620611,10.31611422,18.70191,16.38271,15.44715,15.07415,14.84897,3.64127E+18,STAR,0.000548164
1.23767E+18,152.8678071,28.16292465,18.03507,16.66954,16.13252,15.90598,15.83441,3.67053E+18,STAR,0.00028973
1.23766E+18,129.065231,4.738185074,19.21564,17.97208,17.83411,17.79703,17.78466,1.33652E+18,STAR,0.000606918
1.23767E+18,305.8285353,13.45272153,19.44657,18.49615,18.13307,17.96109,17.82991,2.53108E+18,STAR,-0.000236458
1.23765E+18,185.2308059,4.835386047,18.29327,17.03381,17.17211,17.28166,17.37327,3.66264E+18,STAR,0.000414592
1.23765E+18,183.2751849,1.268267948,19.40037,18.28786,18.19624,18.19954,18.26098,3.72235E+18,STAR,-0.000247419
1.23766E+18,226.3071294,43.95688123,19.5663,17.18917,16.19274,15.82535,15.63271,3.81687E+18,STAR,5.14E-05
1.23766E+18,168.6082729,10.51095078,17.72403,16.29955,15.78021,15.60799,15.55187,2.69439E+18,STAR,0.000139891
1.23767E+18,212.0700873,15.31393273,19.34177,18.44057,18.11434,18.00266,17.96066,6.13754E+18,STAR,0.000144559
1.23767E+18,18.26856364,16.78908395,19.53666,16.99344,15.90748,15.52667,15.31457,3.5072E+18,STAR,-6.80E-05
1.23766E+18,160.1467002,40.10830663,18.75252,17.81911,17.52393,17.39099,17.37363,1.61352E+18,STAR,-7.70E-05
1.23768E+18,3.483723625,4.997945846,18.19343,17.20938,16.94686,16.86098,16.81901,9.84616E+18,STAR,-0.001234297
1.23767E+18,160.8435259,33.01329737,18.22211,17.20735,16.90339,16.7856,16.75802,1.15631E+19,STAR,0.000375359
1.23767E+18,27.89411304,22.41606688,19.34361,18.28763,17.86194,17.69519,17.61592,8.59862E+18,STAR,0.000113703
1.23767E+18,18.27007681,16.45795335,18.86716,17.92749,17.59825,17.47966,17.41317,5.78502E+18,STAR,-0.000541494
1.23766E+18,142.2653383,10.76984254,18.94971,16.83542,15.99432,15.64586,15.45514,3.73697E+18,STAR,0.000778388
1.23765E+18,173.2934413,0.370605541,17.46225,16.5649,16.25578,16.13843,16.13713,3.22245E+18,STAR,6.34E-05
1.23765E+18,18.73685442,-8.837374137,17.19227,15.69814,15.1147,14.93366,14.8674,3.20784E+18,STAR,1.80E-05
1.23767E+18,233.466481,15.22600465,19.57648,18.61321,18.2707,18.14127,18.11279,3.13237E+18,STAR,-0.000675211
1.23766E+18,121.8751162,6.43055902,18.33104,16.82893,16.30956,16.12047,16.04884,2.31486E+18,STAR,0.000107276
1.23766E+18,163.2621059,11.72097699,17.34214,16.49881,16.26383,16.15729,16.15237,1.80274E+18,STAR,0.001004708
1.23765E+18,135.7942437,2.857242283,19.2617,19.21438,19.58514,19.8928,20.11936,4.29765E+18,STAR,0.000124253
1.23767E+18,43.7682747,35.69822515,18.0404,16.73395,16.57188,16.54174,16.55595,8.1675E+18,STAR,-0.00020344
1.23767E+18,248.8596603,15.74534035,18.57303,17.59565,17.28413,17.14774,17.10402,4.57462E+18,STAR,-0.000321935
1.23767E+18,272.1977266,22.87842591,17.02932,15.72664,15.0628,14.76681,14.61367,2.45899E+18,STAR,-0.000630779
1.23767E+18,18.53281814,16.62042374,19.29681,17.85206,17.20809,16.93007,16.76435,3.50719E+18,STAR,-6.39E-05
1.23766E+18,185.2279737,41.31844228,19.34898,18.39373,18.00332,17.84123,17.77199,3.64578E+18,STAR,-0.000876797
1.23767E+18,181.5646191,31.4958102,19.56816,18.61685,18.31497,18.1953,18.19262,7.28822E+18,STAR,0.000133984
1.23766E+18,131.5719901,7.133533805,17.79955,16.72923,16.48361,16.39728,16.36293,2.6088E+18,STAR,-3.39E-05
1.23766E+18,195.6101387,48.88454746,16.68396,15.63613,15.5542,15.56875,15.64592,3.64684E+18,STAR,-0.000119048
1.23767E+18,98.10083174,27.94821361,18.80496,16.7811,15.86078,15.45188,15.1976,3.01527E+18,STAR,0.000140967
1.23766E+18,213.2662315,36.88859107,17.44858,15.89716,15.31488,15.12445,15.03037,3.27201E+18,STAR,-0.000173711
1.23766E+18,137.5809007,45.78518259,18.81682,17.1355,16.51906,16.27974,16.1473,1.01108E+18,STAR,-2.54E-05
1.23767E+18,306.622152,14.68821126,18.08872,16.83883,16.76675,16.39639,16.27871,2.53117E+18,STAR,2.59E-06
1.23766E+18,132.008768,8.852024497,19.28479,18.06796,17.60656,17.43006,17.35466,1.98164E+18,STAR,0.000256122
1.23767E+18,346.0917196,6.982367325,18.54038,16.95058,16.30492,16.05248,15.91574,2.60084E+18,STAR,-0.00019501
1.23766E+18,357.5991085,36.69914542,19.3966,18.32666,17.94216,17.80983,17.74914,2.11682E+18,STAR,-0.000109066
1.23766E+18,230.0025666,52.08245199,19.45332,17.6281,16.87973,16.59749,16.44577,3.71225E+18,STAR,-0.00031347
1.23766E+18,217.1489347,49.33650889,19.55387,18.29779,17.83156,17.68554,17.62296,1.17776E+18,STAR,-0.000156248
1.23766E+18,191.8008606,60.77679305,18.57841,17.29604,16.80786,16.62299,16.55185,2.75405E+18,STAR,-0.00027521
1.23765E+18,180.8805828,-0.892454805,15.96642,14.78763,14.26892,14.0575,13.94386,3.25616E+18,STAR,0.000230176
1.23767E+18,20.86257117,38.92039664,17.05741,15.47558,14.97733,14.89975,14.45205,2.29922E+18,STAR,-0.000299233
1.23766E+18,163.6074398,42.81641509,19.2418,18.38357,18.15287,18.07994,18.07968,3.66935E+18,STAR,-0.000514826
1.23766E+18,114.7896831,17.80019415,18.46772,16.89905,16.38618,16.22885,16.15646,2.31268E+18,STAR,6.16E-05
1.23767E+18,140.0222024,21.07547979,18.01617,17.03602,16.74994,16.64103,16.58231,6.49763E+18,STAR,-0.000382554
1.23766E+18,353.5475516,50.30782363,16.81015,15.59539,15.32658,15.24113,15.23239,2.12582E+18,STAR,-5.40E-05
1.23766E+18,116.4883096,30.05664517,19.47569,18.35064,17.96543,17.76539,17.70847,3.56469E+18,STAR,4.37E-05
1.23767E+18,344.7224076,20.95173246,18.3804,17.35421,16.97862,16.83943,16.77439,6.89185E+18,STAR,-0.000173033
1.23767E+18,187.0180684,35.27110599,18.64772,17.52504,17.55659,17.62076,17.72667,3.82251E+18,STAR,-0.000388872
1.23767E+18,28.23613158,-0.160374946,17.72271,16.44954,15.87141,15.60561,15.49234,1.2115E+18,STAR,0.000182574
1.23767E+18,21.20495807,31.25275126,17.27749,15.81753,15.25656,15.04399,14.92941,2.29797E+18,STAR,-3.03E-06
1.23765E+18,207.196853,4.096715583,18.09523,16.39564,15.74335,15.50235,15.39423,9.61527E+17,STAR,-0.0002098
1.23766E+18,1.530964438,24.37837114,17.00402,15.86974,15.40022,15.21552,15.12806,3.15369E+18,STAR,-8.66E-05
1.23765E+18,203.902871,67.51849822,18.1919,16.65174,16.09609,15.92917,15.85632,2.75298E+18,STAR,-1.71E-05
1.23765E+18,24.07614671,-10.19035454,18.80386,16.5238,15.57895,15.23945,15.04014,3.2089E+18,STAR,-0.000175747
1.23766E+18,21.67909465,0.891910222,18.69938,17.1571,16.57755,16.39484,16.29094,1.21497E+18,STAR,-0.000161094
1.23768E+18,337.4319815,2.934084555,18.51955,17.58089,17.29969,17.19081,17.12343,1.27712E+19,STAR,-0.001246908
1.23766E+18,218.0568479,34.69362675,19.1556,18.18519,17.83762,17.73093,17.70269,1.21113E+19,STAR,4.10E-05
1.23766E+18,321.5818552,11.2319865,19.07442,17.51305,16.77348,16.5291,16.22301,2.20684E+18,STAR,-0.000671913
1.23766E+18,120.4853524,25.56950137,19.14034,17.88152,17.41661,17.24412,17.18953,1.35677E+18,STAR,-0.000159499
1.23767E+18,197.773529,21.71995913,17.66002,16.58204,16.57107,16.63357,16.68151,2.98484E+18,STAR,-1.47E-05
1.23766E+18,237.2055564,46.30739509,19.16456,17.84448,17.30909,17.12472,17.03806,3.88895E+18,STAR,-0.000344117
1.23765E+18,198.1097229,0.368035023,16.59933,15.67181,15.38028,15.27414,15.26084,3.26637E+18,STAR,0.000129293
1.23767E+18,42.43835143,32.35493546,19.1746,17.88173,17.28296,17.01579,16.88432,3.61418E+18,STAR,-3.41E-05
1.23766E+18,307.3068036,75.36188233,19.38702,19.0117,18.91972,18.97669,19.05338,2.4658E+18,STAR,-6.91E-05
1.23766E+18,49.47610168,42.48787075,19.51727,18.32475,18.04379,18.00962,17.99137,1.87585E+18,STAR,-0.000291395
1.23766E+18,119.1179661,27.86200838,18.91021,17.6537,17.19557,17.04823,16.99941,9.67199E+17,STAR,-2.74E-05
1.23767E+18,148.7159835,16.33522204,19.4311,18.51773,18.22542,18.14398,18.1325,5.99207E+18,STAR,0.00045215
1.23765E+18,127.1332109,48.56887735,18.44979,17.29082,16.76505,16.52959,16.40451,3.57376E+18,STAR,0.000157842
1.23766E+18,116.8396405,18.47059242,17.0226,15.48746,14.88872,14.67631,14.5667,2.31275E+18,STAR,0.000203112
1.23766E+18,356.5352379,0.931661308,18.99857,17.92927,17.48182,17.29716,17.20189,1.22957E+18,STAR,-0.000300183
1.23766E+18,167.0494905,7.57561873,19.08231,18.19437,17.87729,17.776,17.71031,6.03831E+18,STAR,8.59E-05
1.23766E+18,233.4852774,29.77871908,17.81319,16.86724,16.57594,16.47259,16.4621,1.85904E+18,STAR,-0.000443516
1.23768E+18,330.4343779,29.9841168,17.35204,16.40085,16.09095,15.95318,15.91289,8.67754E+18,STAR,-0.000594218
1.23766E+18,319.4915227,11.52871276,19.19409,17.08196,16.19023,15.88178,15.69571,8.20902E+17,STAR,-8.21E-05
1.23766E+18,191.9960574,6.187085436,18.35518,17.10365,17.20412,17.28426,17.36914,9.53748E+17,STAR,0.000584505
1.23767E+18,175.2431321,32.19591706,19.42539,18.54804,18.25444,18.13422,18.11498,5.19504E+18,STAR,0.000229228
1.23766E+18,204.6441577,8.292630886,17.75526,16.2962,15.77725,15.61369,15.55393,3.26856E+18,STAR,-2.92E-05
1.23765E+18,200.6128553,65.90893415,18.41235,17.14139,16.66904,16.5111,16.481,2.7529E+18,STAR,-0.000249325
1.23766E+18,359.6211652,28.01725633,17.10405,15.67253,15.11417,14.89956,14.81275,3.15598E+18,STAR,7.12E-05
1.23766E+18,142.6811134,6.127538576,17.08794,15.9596,15.59411,15.46899,15.44225,1.117E+18,STAR,8.47E-05
1.23766E+18,170.1935606,9.694367866,19.08032,17.69022,17.17079,16.98724,16.91429,2.69445E+18,STAR,-4.22E-05
1.23766E+18,115.5978581,28.32094644,18.60009,16.72638,15.93831,15.60989,15.42521,2.31383E+18,STAR,-1.18E-05
1.23767E+18,267.0924472,25.50139999,18.75022,17.5371,16.99281,16.75007,16.61623,2.45798E+18,STAR,-0.000733834
1.23765E+18,192.7996245,66.20450701,19.08879,18.19535,17.88233,17.7533,17.73075,7.83981E+18,STAR,-8.36E-05
1.23767E+18,113.6545697,65.74110246,18.03822,16.85019,16.45396,16.33687,16.31706,3.31472E+18,STAR,-3.28E-05
1.23766E+18,354.8391736,47.37913185,19.00485,17.72721,17.55304,17.52194,17.53222,2.12357E+18,STAR,-0.000488231
1.23766E+18,134.4501678,33.45236902,18.63976,18.70104,19.07368,19.25699,19.61998,6.54385E+18,STAR,-3.63E-05
1.23767E+18,144.9482271,19.27334196,19.4384,18.62127,18.26682,18.13215,18.08588,6.51122E+18,STAR,0.000213603
1.23766E+18,110.0796704,36.58252282,17.91839,16.75701,16.34813,16.19449,16.14818,3.31698E+18,STAR,9.74E-05
1.23765E+18,164.2337717,67.29691251,16.97683,15.56752,15.02628,14.8264,14.74462,3.57032E+18,STAR,-0.000366507
1.23767E+18,136.2104533,22.83465535,18.57772,17.72132,17.4439,17.31911,17.30695,1.07987E+19,STAR,-3.52E-05
1.23766E+18,220.743061,-1.649439261,17.09864,16.12453,15.79053,15.67102,15.64571,4.53313E+18,STAR,-0.000464808
1.23766E+18,115.7950518,27.07368999,18.61436,17.48266,17.42681,17.43945,17.47533,1.1924E+18,STAR,-4.52E-05
1.23767E+18,353.6157772,9.096623524,17.08744,15.83387,15.3795,15.22008,15.14931,2.95222E+18,STAR,-6.95E-05
1.23766E+18,35.58149826,-0.613589019,19.53052,16.97838,15.95063,15.58844,15.43673,8.25631E+18,STAR,-0.000118819
1.23766E+18,239.7850398,31.41782543,17.71025,16.77154,16.44128,16.29378,16.26271,1.58199E+18,STAR,-0.000365061
1.23767E+18,179.0108312,0.868876607,19.19415,18.21992,17.93723,17.85415,17.84006,4.32704E+18,STAR,0.00053284
1.23766E+18,355.718979,-0.182695838,18.24271,17.35809,17.08479,16.99161,16.94163,4.74467E+18,STAR,-6.84E-05
1.23766E+18,163.8783387,49.73141352,18.76089,17.83371,17.57927,17.48522,17.4773,9.1886E+18,STAR,0.000520495
1.23766E+18,1.836883133,25.51419487,18.07922,17.0694,16.77068,16.66548,16.63434,3.15378E+18,STAR,-0.000376095
1.23768E+18,27.87863312,2.843446515,19.02778,18.10382,17.81868,17.69838,17.68693,1.06139E+19,STAR,-0.000799922
1.23766E+18,129.1855443,34.2978156,18.14762,17.12425,16.80856,16.71704,16.69019,1.15227E+19,STAR,0.000428349
1.23766E+18,148.0426437,52.71986573,19.07272,17.94234,17.60436,17.42954,17.40487,3.7381E+18,STAR,-0.000118301
1.23766E+18,350.5406976,1.04642378,17.87344,16.47465,15.92118,15.73793,15.63197,1.67206E+18,STAR,-0.000329125
1.23767E+18,194.2471335,16.06683735,19.26494,18.07785,17.62517,17.46997,17.40252,2.92965E+18,STAR,-0.000244724
1.23766E+18,179.3571171,12.92615555,18.63851,17.43927,17.6882,17.8496,17.9686,3.69871E+18,STAR,0.000242382
1.23765E+18,172.0218007,-1.805943597,19.43433,18.36938,18.29519,18.32838,18.37117,3.64007E+18,STAR,0.000751369
1.23765E+18,118.3227294,34.92992241,16.83242,15.8699,15.58666,15.48436,15.46885,8.51305E+17,STAR,0.000527826
1.23767E+18,122.2333312,-7.944472487,16.40126,15.14934,15.0354,15.10587,15.10457,3.15934E+18,STAR,0.000375122
1.23766E+18,358.6912019,-0.799519428,19.49273,17.96808,17.44158,17.18787,17.14303,4.74573E+18,STAR,-4.70E-05
1.23765E+18,147.9917467,62.34139984,18.8227,17.83967,17.46646,17.31629,17.28075,2.68317E+18,STAR,-0.000323235
1.23766E+18,210.0636291,40.13445343,18.28236,17.39143,17.07002,16.97428,16.90623,9.57591E+18,STAR,-0.00040428
1.23767E+18,310.8752941,15.85531255,19.3212,17.99563,17.40861,17.14724,17.00615,2.53337E+18,STAR,-0.000507607
1.23767E+18,125.5284604,19.20467752,18.90462,17.95097,17.58076,17.43542,17.38918,5.05661E+18,STAR,-7.75E-05
1.23767E+18,16.33819229,25.46705664,19.33843,18.39034,18.04702,17.90465,17.86831,6.41664E+18,STAR,-0.000638969
1.23767E+18,173.2972004,-7.679220278,19.0375,17.27547,16.61084,16.38972,16.2839,3.2381E+18,STAR,-2.49E-05
1.23768E+18,354.2176302,27.9382523,18.67671,17.62248,17.20008,17.05292,16.98054,7.09454E+18,STAR,-0.000275936
1.23765E+18,121.9315502,44.36334561,19.17255,18.64359,18.5718,18.57679,18.60815,5.09585E+18,STAR,0.000241708
1.23766E+18,128.5707891,35.29726033,19.02352,18.14277,17.87854,17.77932,17.76827,1.1526E+19,STAR,0.000183545
1.23767E+18,118.7705611,18.66896881,18.9509,17.41374,16.85923,16.66847,16.60747,3.05585E+18,STAR,0.000121096
1.23767E+18,223.0656274,26.69275557,18.56029,17.69396,17.37915,17.25753,17.21797,6.78258E+18,STAR,0.000356449
1.23766E+18,230.0109495,49.9917553,19.42219,18.39507,17.93177,17.75458,17.69041,2.77431E+18,STAR,-0.000469855
1.23766E+18,221.3621203,41.41709021,19.44534,17.84578,17.19013,16.93666,16.80855,3.81241E+18,STAR,-0.000315045
1.23766E+18,14.77339293,0.451595243,18.81944,17.51696,16.87133,16.5715,16.4255,3.50394E+18,STAR,-0.000242299
1.23766E+18,65.14729251,33.50532144,17.24772,15.63127,15.32898,15.20866,15.1327,1.41088E+18,STAR,-0.000213451
1.23765E+18,168.0744884,65.87829899,19.31623,17.25371,16.38336,16.03065,15.83005,3.57025E+18,STAR,-4.19E-05
1.23767E+18,38.49081937,-0.061042173,17.8635,16.66071,16.19128,16.02477,15.95604,8.25295E+18,STAR,-0.000217151
1.23766E+18,224.553868,11.4594948,19.0713,17.07445,16.2327,15.91599,15.72399,3.83709E+18,STAR,-0.000147965
1.23768E+18,335.8531796,1.046535128,18.55928,16.37927,15.54239,15.21939,15.0868,1.28705E+18,STAR,3.08E-05
1.23766E+18,219.552207,58.09149446,17.31611,15.65182,15.02791,14.81262,14.72332,2.85868E+18,STAR,-7.98E-05
