objid,ra,dec,u,g,r,i,z,specobjid,class,redshift
1.23766E+18,138.7059225,41.26625158,19.45207,18.8934,18.79137,18.72736,18.4767,9.34285E+18,QSO,2.205135
1.23766E+18,199.5683783,14.93846548,19.15748,18.88329,18.79877,18.91116,18.80515,1.99636E+18,QSO,0.8662176
1.23767E+18,152.5742802,16.1591047,19.13287,18.38332,17.69306,17.20712,17.09357,2.91276E+18,QSO,0.1412475
1.23766E+18,208.7875408,44.70492521,19.47387,19.09494,19.00839,19.1888,18.97068,9.4353E+18,QSO,0.7139215
1.23766E+18,145.3858516,34.68838458,19.48661,19.36637,19.32423,18.99903,19.00821,1.79473E+18,QSO,1.780607
1.23768E+18,18.0499201,5.799757485,19.31538,19.0729,18.92565,18.75849,18.86283,9.85958E+18,QSO,1.517337
1.23766E+18,230.6539645,46.20408924,19.22064,18.87499,18.83567,18.84156,18.87681,1.49863E+18,QSO,1.312214
1.23767E+18,146.8761847,25.33634277,19.33488,19.00681,18.77744,18.57606,18.32915,2.63584E+18,QSO,2.078286
1.23766E+18,223.4365691,48.97563788,19.44493,19.21985,19.0879,18.85889,18.63221,1.18009E+18,QSO,1.949201
1.23766E+18,150.6446003,31.68976967,19.52846,19.40648,19.11407,19.11464,19.23986,1.28129E+19,QSO,1.085033
1.23767E+18,183.6232899,32.19901179,19.13169,19.01838,18.84903,18.96031,18.9872,2.25634E+18,QSO,1.024509
1.23766E+18,169.3577412,47.59812445,18.7745,18.5694,18.72704,18.53165,18.31864,1.62251E+18,QSO,0.4332991
1.23767E+18,217.9213202,22.61660565,19.00831,18.72647,18.60949,18.30849,18.3056,2.40499E+18,QSO,1.73112
1.23766E+18,225.7303003,51.90513421,19.41301,19.265,19.21999,18.98339,19.07272,1.31177E+18,QSO,1.656413
1.23767E+18,203.7552594,25.14087986,18.16043,18.02514,17.75224,17.68725,17.74183,2.52766E+18,QSO,1.16247
1.23766E+18,231.2972572,8.147157364,19.50478,19.3306,19.09105,19.01311,18.96176,1.93769E+18,QSO,1.322905
1.23765E+18,58.12545075,-6.676977241,18.71552,18.5559,18.50569,18.23693,18.21664,5.21325E+17,QSO,1.825511
1.23768E+18,318.2924226,7.381926429,19.52398,19.00062,18.19981,17.69887,17.51724,1.27418E+19,QSO,0.2208815
1.23766E+18,134.4116804,43.65893938,18.42786,18.23609,18.33436,18.24245,18.05856,1.00996E+18,QSO,0.4115904
1.23765E+18,200.2859496,-0.370484223,18.75482,18.58039,18.57294,18.36787,18.45016,3.33315E+17,QSO,1.585109
1.23767E+18,18.5410946,27.46100429,19.05261,19.09292,19.37216,19.58756,19.79132,7.04609E+18,QSO,1.890037
1.23766E+18,341.8259511,12.71622153,18.78265,18.10682,17.41173,16.96349,16.74564,8.33223E+17,QSO,0.1727148
1.23766E+18,151.9504775,52.31367906,19.01911,18.69208,18.85184,18.73475,18.76642,1.01672E+18,QSO,0.6330142
1.23767E+18,224.7553494,57.52492354,19.18178,19.01643,18.98607,18.73521,18.72909,6.86869E+17,QSO,1.644192
1.23767E+18,174.2607347,60.67691025,19.31378,19.19118,18.8482,18.80016,18.84677,3.61541E+18,QSO,1.286551
1.23766E+18,182.5891468,43.57795302,19.59289,19.0892,19.00377,18.81329,18.84724,1.54255E+18,QSO,0.6154782
1.23765E+18,15.84883022,-8.876998162,19.40062,19.40843,19.04093,19.03913,18.97074,7.40999E+17,QSO,1.270001
1.23766E+18,221.7762446,35.16559718,18.7571,18.13138,17.85929,17.62821,17.29066,5.31205E+18,QSO,2.283782
1.23765E+18,113.4628402,35.26918719,18.95885,18.70329,18.39224,18.36446,18.27391,1.05408E+19,QSO,1.01989
1.23767E+18,17.67776623,6.671386903,19.43338,19.29476,19.10314,19.05709,19.17173,9.85969E+18,QSO,1.349375
1.23766E+18,333.4634062,12.07738764,18.80925,18.68825,18.58979,18.42719,18.25159,5.68257E+18,QSO,1.968977
1.23766E+18,118.382672,27.07091954,19.15758,18.90423,18.67959,18.58977,18.61089,9.66173E+17,QSO,1.657974
1.23767E+18,15.78191205,25.06446704,18.75872,18.56179,18.47426,18.5962,18.59911,8.64485E+18,QSO,0.9207753
1.23767E+18,142.3147987,25.61612006,19.27444,18.85711,19.07827,18.8539,18.76699,1.08358E+19,QSO,0.5391583
1.23768E+18,7.312980955,25.59139842,19.28195,19.04523,18.92422,18.60623,18.44301,8.62451E+18,QSO,1.649703
1.23767E+18,248.332703,52.94009365,18.35084,18.07137,17.66826,17.52736,17.08408,9.07152E+18,QSO,0.3035365
1.23766E+18,251.8192836,31.5484761,19.41666,18.62447,18.48056,18.42469,18.17011,5.84811E+18,QSO,2.492026
1.23767E+18,197.6024438,30.32450583,19.11923,18.87853,18.68323,18.47933,18.37411,2.26206E+18,QSO,1.488136
1.23766E+18,181.3487703,38.09799015,17.82104,17.50546,17.24254,17.16666,17.03664,5.29182E+18,QSO,0.995153
1.23767E+18,46.84976417,0.40759602,19.12975,19.0758,18.67498,18.5427,18.58786,1.70471E+18,QSO,1.1923
1.23768E+18,346.5051877,32.41492489,19.57787,19.24716,19.05362,18.86658,18.76546,8.74166E+18,QSO,1.998172
1.23766E+18,203.0432496,14.00923212,18.95607,18.5713,18.74459,18.77712,18.70677,1.99854E+18,QSO,0.6800796
1.23768E+18,351.8618699,23.45888133,19.55441,19.33329,19.07311,19.10027,19.0787,8.56037E+18,QSO,1.384659
1.23766E+18,213.302388,56.68703515,18.18103,17.5978,17.33896,17.10714,16.96461,9.48818E+18,QSO,0.6681946
1.23766E+18,28.20734758,0.387399568,18.4012,18.08064,18.04089,17.8543,17.87221,1.05723E+19,QSO,0.5899981
1.23765E+18,232.0398187,-0.012492208,18.69999,18.07051,18.08082,17.84024,17.97505,3.52425E+17,QSO,0.6051194
1.23766E+18,25.7631564,0.177677932,19.43947,18.68929,18.55868,18.49848,18.24111,4.76391E+18,QSO,2.497069
1.23767E+18,127.7601392,11.36940553,19.12688,18.88732,18.58004,18.31146,18.04463,2.72923E+18,QSO,2.075794
1.23765E+18,139.4385362,55.99304414,19.41402,19.42758,19.30535,19.02802,18.81072,6.44355E+18,QSO,1.956256
1.23767E+18,130.2469093,14.0630896,18.9859,18.73602,18.65585,18.391,18.39353,2.7349E+18,QSO,1.598072
1.23767E+18,155.8276649,19.80985902,18.56027,18.34444,18.28625,18.02605,17.96644,1.07738E+19,QSO,1.765901
1.23768E+18,14.91311302,-2.864556258,19.38048,19.38928,19.07223,18.77438,18.79994,1.0515E+19,QSO,1.70396
1.23767E+18,153.5882843,20.17557093,18.53309,18.62334,18.40372,18.30481,17.89044,3.57924E+18,QSO,0.2605069
1.23766E+18,198.9796597,60.00595869,19.23988,18.83798,18.65373,18.45313,18.14199,3.64469E+18,QSO,0.4147453
1.23767E+18,121.4404757,7.590634233,16.41249,14.97019,14.29437,13.86921,13.60428,2.8936E+18,QSO,0.05326737
1.23767E+18,142.8473785,26.62023222,19.41974,19.46354,19.17687,19.2284,19.3525,1.08426E+19,QSO,1.261376
1.23765E+18,4.611667509,-9.17744127,19.42117,19.36746,19.23485,18.89211,18.81482,7.34246E+17,QSO,1.861993
1.23765E+18,6.231237446,14.91870251,19.32598,19.23175,19.18501,19.03152,19.02781,8.47843E+17,QSO,1.748668
1.23766E+18,133.3056622,8.850347706,18.96931,18.83833,18.50654,18.44393,18.55961,1.98161E+18,QSO,1.191604
1.23767E+18,161.7735335,23.24384645,19.29163,19.12959,19.12124,18.96893,19.02389,1.1786E+19,QSO,1.602848
1.23765E+18,194.5864695,2.781835202,18.68415,18.53608,18.34266,18.39523,18.44151,5.89009E+17,QSO,1.039122
1.23766E+18,177.7818753,48.73184059,18.93484,18.75555,18.40375,18.31854,18.39431,1.08994E+18,QSO,1.257789
1.23766E+18,119.683957,33.75743698,19.04182,18.89442,18.46345,18.28416,17.80056,1.00324E+18,QSO,0.2723193
1.23768E+18,321.6265021,-1.422016606,19.46523,19.24246,19.09661,18.89716,18.83072,1.02919E+19,QSO,1.928151
1.23767E+18,144.6414266,22.84211351,17.77291,17.63747,17.73007,17.70462,17.5274,2.58069E+18,QSO,0.4307774
1.23766E+18,197.2918031,38.56865141,19.45346,17.97163,17.06346,16.56182,16.233,2.28792E+18,QSO,0.1494433
1.23767E+18,125.9431638,17.93621427,19.3067,18.98659,18.62559,18.52671,18.15143,2.55924E+18,QSO,0.3612004
1.23768E+18,42.7935476,-3.128884385,19.50106,19.40201,19.15504,19.00755,18.99524,1.0488E+19,QSO,1.210372
1.23766E+18,143.5596962,36.55351481,18.05987,17.75288,17.70859,17.82558,17.70337,1.43557E+18,QSO,0.7771069
1.23766E+18,229.2318045,42.87714589,19.34792,19.1876,19.06245,18.91658,19.01457,1.88938E+18,QSO,1.479527
1.23766E+18,0.382831705,32.88129121,19.41932,19.00452,18.87298,18.89605,18.75059,8.04348E+18,QSO,0.8545656
1.23766E+18,200.7519714,61.12401875,19.04351,18.58122,18.37801,18.25908,17.96617,8.82738E+17,QSO,0.4019124
1.23767E+18,153.8994897,27.87725945,19.21996,18.83316,18.67788,18.4307,18.51294,1.17691E+19,QSO,1.557017
1.23766E+18,134.2246552,39.3068547,19.54538,19.55703,19.30462,19.30916,19.42436,1.35001E+18,QSO,1.223886
1.23765E+18,214.5640174,4.089784849,18.93389,18.68197,18.44064,18.41993,18.03764,6.57602E+17,QSO,0.3557774
1.23767E+18,242.7891563,50.56340532,18.94075,18.7267,18.60502,18.71445,18.57253,3.24719E+18,QSO,0.8989118
1.23765E+18,225.0795133,0.046965507,19.40581,19.22081,18.71017,18.44879,17.89048,3.49114E+17,QSO,0.3763686
1.23766E+18,214.6335128,34.14174963,17.70665,17.54615,17.35394,17.25156,17.32054,4.34956E+18,QSO,1.449908
1.23766E+18,235.4329751,27.27091899,19.1801,19.00859,18.76621,18.78559,18.72235,1.86118E+18,QSO,1.070191
1.23767E+18,123.1432326,9.614734428,18.8471,18.58208,17.9939,17.51438,17.39632,2.72583E+18,QSO,0.1870499
1.23767E+18,162.9208655,21.91340442,19.51572,19.01153,18.84841,18.65003,18.56851,7.23624E+18,QSO,0.6603173
1.23766E+18,177.2911317,37.86531949,18.45601,18.14338,17.91062,17.87804,17.88014,2.24844E+18,QSO,1.132384
1.23766E+18,243.319352,22.27164322,19.32355,19.00064,18.66172,18.42158,18.37341,2.08519E+18,QSO,1.469201
1.23765E+18,130.1657793,46.61850888,19.44992,19.39249,19.14219,19.16443,19.14757,6.19269E+17,QSO,1.284357
1.23767E+18,173.3526434,25.04700293,18.93845,18.56529,18.44193,18.21567,18.23007,2.81603E+18,QSO,1.565781
1.23765E+18,205.2869213,2.932437799,19.27812,19.24842,18.95875,18.91745,18.98961,5.94646E+17,QSO,1.349507
1.23766E+18,155.0018149,40.66261493,18.14633,17.95749,18.06684,17.97269,17.76807,9.41602E+18,QSO,0.431471
1.23766E+18,201.3023524,55.66516236,19.17576,19.03034,18.92151,19.0035,18.93265,1.48622E+18,QSO,0.9253967
1.23768E+18,23.62206673,16.62057566,18.96292,18.81349,18.70325,18.42141,18.39336,1.24425E+19,QSO,1.770116
1.23766E+18,241.829904,30.53031735,19.0188,18.90509,18.84834,18.92155,18.83617,1.58193E+18,QSO,0.8943691
1.23768E+18,8.041495962,22.28219805,19.58035,19.60631,19.41592,19.48408,19.72337,8.57383E+18,QSO,1.169467
1.23766E+18,209.5183565,14.44692915,19.14648,19.04484,18.81731,18.75215,18.71536,2.002E+18,QSO,1.13027
1.23766E+18,164.6849528,47.71601414,18.72656,18.71804,18.59376,18.68136,18.81107,1.08425E+18,QSO,1.114474
1.23767E+18,242.8447231,14.70946582,19.36174,19.34397,19.2874,19.02164,18.91701,2.47481E+18,QSO,1.862509
1.23766E+18,130.7764866,26.81295536,19.17722,19.86487,18.3284,18.23019,17.93956,1.08144E+19,QSO,1.460634
1.23767E+18,162.4736373,24.80107485,19.53283,18.93806,18.86794,18.82971,18.68177,7.22512E+18,QSO,2.402072
1.23768E+18,11.69892738,3.936274508,19.2089,19.00333,18.70277,18.60415,18.56193,9.85284E+18,QSO,1.11166
1.23768E+18,337.6342709,21.18879444,19.33023,18.9536,19.02647,18.80726,18.80215,8.53682E+18,QSO,0.595387
1.23767E+18,206.5584769,24.83310187,19.51827,19.39112,19.139,19.10384,19.26873,2.38136E+18,QSO,1.082804
1.23766E+18,171.6196744,47.41495707,18.42786,17.16819,16.51388,16.13088,15.84526,1.62259E+18,QSO,0.03297877
1.23766E+18,207.328979,14.32930584,18.93858,18.93171,18.81457,18.85137,18.95805,2.00086E+18,QSO,1.346029
1.23766E+18,211.1641584,12.81529763,18.61689,18.20038,17.54686,17.06513,16.86816,1.91859E+18,QSO,0.2010177
1.23766E+18,149.6408246,36.15801146,19.5414,19.46135,19.29407,19.35127,19.39777,9.96884E+18,QSO,1.005684
1.23768E+18,359.5554098,31.56508637,19.42383,19.27443,19.18942,19.02221,18.93291,8.72686E+18,QSO,1.922778
1.23766E+18,195.8163801,56.90124663,18.51061,18.34301,18.35089,18.16439,18.1467,1.48398E+18,QSO,1.78128
1.23765E+18,236.6338656,1.824397059,18.98082,18.65023,18.185,17.68678,17.62282,3.32721E+18,QSO,0.1392456
1.23766E+18,221.4111829,46.47059478,19.24666,19.08845,18.90393,19.00216,18.8289,1.886E+18,QSO,0.9160741
1.23766E+18,124.0540556,24.99099581,19.23285,19.2061,18.96119,18.89396,19.07323,1.25257E+19,QSO,1.09991
1.23765E+18,114.8343243,31.86820781,19.37448,19.20135,19.12984,18.93484,19.02736,6.09115E+17,QSO,1.720915
1.23766E+18,176.1514145,46.70914574,18.97526,18.69549,18.77787,18.63131,18.17327,1.62583E+18,QSO,0.3999768
1.23767E+18,247.4018077,17.02166637,19.39831,18.7266,18.49488,18.25947,18.20843,4.57575E+18,QSO,0.5223013
1.23767E+18,330.1038616,19.6688225,18.81554,18.51017,18.23402,17.95002,17.89375,8.5288E+18,QSO,1.536322
1.23767E+18,143.4546367,27.24433135,19.31157,19.08818,18.94616,18.59934,18.62564,1.17556E+19,QSO,1.771905
1.23767E+18,24.85507283,7.779617801,18.18772,17.92192,17.74146,17.34945,17.27246,1.24651E+19,QSO,1.871071
1.23767E+18,137.2784139,20.05911266,19.42298,19.2234,19.24564,18.96656,18.54928,2.57284E+18,QSO,0.4275217
1.23768E+18,42.95559191,-2.464679223,19.28152,19.04154,18.77526,18.72062,18.6894,1.04833E+19,QSO,1.215024
1.23766E+18,221.7023527,48.96953025,18.49418,18.35315,18.2735,18.14887,17.90291,1.17884E+18,QSO,2.136628
1.23767E+18,245.6671863,13.85804221,18.72389,18.69087,18.39764,18.32614,18.42253,2.47929E+18,QSO,1.215679
1.23766E+18,241.3952338,27.31577475,19.37798,19.2803,19.45155,19.64461,19.89531,5.31896E+18,QSO,1.880351
1.23766E+18,193.8539489,56.93710505,19.35774,19.31494,19.10052,19.04156,19.09202,1.48282E+18,QSO,1.186395
1.23765E+18,62.72347716,-6.507702973,18.55668,18.8643,19.23827,19.37596,19.32292,5.23562E+17,QSO,1.38615
1.23766E+18,197.6757924,-2.077908843,19.00882,18.72787,18.56581,18.56005,18.50099,3.82924E+17,QSO,0.8698848
1.23766E+18,229.8086598,39.16671039,18.97233,17.99774,17.13321,16.63823,16.40357,1.45468E+18,QSO,0.1294709
1.23766E+18,202.7209138,46.84200226,19.26064,18.99852,18.80769,18.54114,18.52524,7.5977E+18,QSO,1.845159
1.23766E+18,145.2852713,32.13907073,19.04268,18.79751,18.73103,18.5541,18.71316,1.17602E+19,QSO,1.521598
1.23766E+18,258.6060435,30.8664515,19.32181,19.13215,19.13146,19.14862,19.08257,1.10126E+18,QSO,0.8518169
1.23767E+18,352.9157932,7.579436344,19.59216,19.17019,19.12038,19.02848,18.89769,1.27082E+19,QSO,0.7072589
1.23767E+18,21.35240797,6.023996477,19.31539,19.21381,18.9382,18.87463,18.83506,9.86427E+18,QSO,1.103403
1.23766E+18,241.8467378,32.97640015,19.31256,19.19665,19.17985,19.00994,18.9927,1.59778E+18,QSO,1.736174
1.23766E+18,218.338008,5.212178213,19.13039,18.94979,18.56991,18.38911,17.98532,2.05823E+18,QSO,0.3639198
1.23767E+18,205.5782515,24.10069035,18.43806,18.51413,18.55469,18.29702,18.19497,3.00178E+18,QSO,1.890964
1.23766E+18,206.3310816,36.471544,19.17621,19.10321,18.89987,18.91838,18.97255,2.36552E+18,QSO,1.215269
1.23768E+18,9.953134788,3.371835054,17.82821,17.64883,17.63839,17.74493,17.64639,9.85054E+18,QSO,0.8355626
1.23766E+18,155.2371365,38.73485997,18.01355,16.96538,16.3553,15.94541,15.75216,1.60786E+18,QSO,0.08756379
1.23767E+18,150.4946739,17.74568151,19.45424,19.23514,19.17492,18.79117,18.73626,5.99678E+18,QSO,1.838728
1.23768E+18,15.33460083,4.999011432,19.03193,18.80666,18.88409,18.74832,18.49707,9.8562E+18,QSO,0.4327302
1.23767E+18,160.5094526,25.46375842,19.01159,18.56592,18.69411,18.64058,18.84611,1.17872E+19,QSO,0.6304893
1.23767E+18,6.244586761,25.16889123,19.51679,19.34751,19.11254,19.17537,19.31973,8.62569E+18,QSO,1.08607
1.23765E+18,139.9755165,54.34039909,19.28126,19.01238,19.08621,18.96636,18.90724,6.23877E+17,QSO,0.6545976
1.23767E+18,205.432521,24.69556267,19.16657,19.21473,19.20597,18.94644,18.86313,6.75774E+18,QSO,1.903985
1.23766E+18,229.7997843,10.22480766,18.47853,18.43156,18.42183,18.27167,18.13183,1.93662E+18,QSO,1.993792
1.23767E+18,224.2562351,15.45253152,19.59138,19.40019,21.01539,19.79806,18.89703,3.11203E+18,QSO,1.764531
1.23767E+18,178.4448692,6.114929521,19.28564,19.29072,19.11189,18.68317,18.67492,9.4591E+17,QSO,1.875303
1.23767E+18,101.4719374,28.26521349,19.5387,18.67149,18.12732,17.9493,17.73335,3.03322E+18,QSO,2.343518
1.23766E+18,256.4916192,33.36821487,19.468,19.32965,19.25373,19.11676,18.94422,1.22737E+19,QSO,2.060393
1.23766E+18,168.5710832,4.916562508,18.73077,18.39412,18.12196,17.88271,17.73685,5.3708E+18,QSO,1.928182
1.23766E+18,320.5012198,9.637094456,17.84233,17.84561,17.8109,17.55823,17.53783,8.20785E+17,QSO,1.806675
1.23768E+18,30.76131484,4.837247511,19.05377,18.78733,18.69864,18.78287,18.6944,4.80555E+18,QSO,0.8629035
1.23766E+18,142.3963044,36.85723719,18.65265,18.48616,18.21319,18.19901,18.2341,1.4356E+18,QSO,1.11076
1.23767E+18,242.291562,10.82851489,18.98135,18.88106,18.80202,18.58941,18.43829,5.85921E+18,QSO,1.928498
1.23767E+18,180.9287462,22.69257899,18.03791,17.8603,17.69284,17.42727,17.60052,2.97698E+18,QSO,0.220908
1.23766E+18,242.7916236,32.98956713,18.89408,18.71352,18.41547,18.33577,18.33916,1.5978E+18,QSO,1.389744
1.23767E+18,173.365547,33.30647091,18.96918,18.89641,18.48596,18.34559,17.82005,2.36221E+18,QSO,0.3127162
1.23766E+18,213.722988,11.34100281,19.59725,19.38129,19.33535,19.11571,19.12494,1.91982E+18,QSO,1.555619
1.23766E+18,233.9509032,31.28914401,19.42944,19.04821,18.86963,18.61946,18.58913,1.56276E+18,QSO,1.821147
1.23767E+18,220.0069773,20.71272405,19.08169,19.04176,19.10457,18.92628,18.95355,3.1402E+18,QSO,1.663032
1.23767E+18,172.5041083,27.64976117,18.56201,18.4058,18.41943,18.41656,18.33338,2.49846E+18,QSO,0.8286904
1.23767E+18,126.7440348,19.15598033,18.37901,18.12273,18.29753,18.12547,17.75633,1.07717E+19,QSO,0.4281794
1.23766E+18,348.0317232,14.03705083,19.05881,18.94736,18.72197,18.56507,17.74589,8.37744E+17,QSO,0.3570187
1.23766E+18,124.336873,6.088390796,18.6116,18.51435,18.31194,18.50535,18.52736,1.45822E+18,QSO,1.009379
1.23766E+18,175.7752227,53.67462203,19.02849,18.82368,18.66615,18.37991,18.23314,7.53251E+18,QSO,1.89392
1.23766E+18,145.8923847,53.5778932,19.02132,17.92939,17.36709,16.93729,16.78519,8.65899E+17,QSO,0.08548771
1.23766E+18,244.0588297,33.05348536,19.40837,19.17556,18.98659,18.7663,18.77802,1.89612E+18,QSO,1.506357
1.23766E+18,252.3925914,33.30558993,19.11381,18.93034,18.753,18.53541,18.53835,1.32297E+18,QSO,1.479822
1.23767E+18,2.770216761,-9.399422705,18.80616,18.5129,18.41288,18.34873,18.35304,7.34181E+17,QSO,0.6958033
1.23766E+18,353.0578884,-0.908978639,19.54846,19.33512,19.34604,19.03928,18.98997,1.03088E+19,QSO,1.833746
1.23766E+18,191.025536,46.5165153,19.18146,18.86824,18.43555,17.74349,17.99014,1.63822E+18,QSO,0.1520209
1.23766E+18,354.7082455,-0.641450864,19.52397,19.41625,19.17151,19.24288,19.28305,4.74351E+18,QSO,1.059907
1.23767E+18,210.7951174,1.244292501,19.13075,18.72494,18.68894,18.76452,18.74413,5.9906E+17,QSO,0.7319063
1.23768E+18,15.65838081,27.12702233,19.18694,18.94883,18.89142,18.801,18.46437,8.64267E+18,QSO,0.4134031
1.23768E+18,0.799011642,-1.661345291,19.53656,19.38524,19.08252,18.87053,18.786,8.83836E+18,QSO,1.408443
1.23766E+18,149.8469151,37.21823478,17.84619,17.73537,17.71362,17.4968,17.54921,5.22096E+18,QSO,1.701022
1.23767E+18,127.9338119,16.81393001,19.47057,18.85636,18.81664,18.73846,18.54645,5.06229E+18,QSO,2.351058
1.23767E+18,183.0003807,25.52520248,19.29625,19.29648,18.95371,18.98722,18.94679,2.99162E+18,QSO,1.310725
1.23766E+18,168.8611722,61.32941703,19.47199,19.39718,19.16833,19.03932,19.06988,8.00411E+18,QSO,1.420871
1.23765E+18,132.2069176,-0.447709644,19.08159,19.08946,18.8437,18.86593,19.0027,5.25799E+17,QSO,1.229868
1.23765E+18,134.5331152,1.3380093,19.45106,19.28086,18.97881,19.01507,19.12341,5.28175E+17,QSO,1.128739
1.23766E+18,198.9352235,51.3828,18.35535,18.13051,18.31748,18.06792,17.69265,9.24379E+18,QSO,0.414008
1.23767E+18,174.8931148,34.30316265,18.44258,18.45541,18.35246,18.33292,18.41366,2.36231E+18,QSO,1.230358
1.23766E+18,118.4923414,33.31553535,18.86554,18.67448,18.37357,18.44865,18.4915,8.51183E+17,QSO,1.038194
1.23765E+18,183.1033942,0.074052666,18.76574,18.60957,18.60157,18.32764,18.30746,3.2327E+17,QSO,1.745173
1.23766E+18,233.9900079,30.21550812,18.73103,18.51521,18.49858,18.35445,18.24874,1.56395E+18,QSO,2.035598
1.23766E+18,149.897423,38.59935964,18.68487,18.47862,18.48417,18.32211,18.44511,9.93382E+18,QSO,1.578116
1.23767E+18,167.7870972,31.16985409,19.09809,18.672,17.9503,17.69982,17.3463,2.35552E+18,QSO,0.310958
1.23767E+18,156.7871216,30.12988945,19.2932,19.24268,19.17412,18.9122,18.89589,1.1776E+19,QSO,1.84861
1.23767E+18,168.751278,30.22322381,19.26133,18.86287,18.80581,18.9459,18.79812,2.49397E+18,QSO,0.8239725
1.23766E+18,180.4694106,41.12366466,19.36268,19.28259,19.28987,19.20421,19.14701,9.43739E+18,QSO,1.940352
1.23766E+18,206.8510385,9.717782662,19.09737,19.00697,18.73326,18.64024,18.65246,2.03347E+18,QSO,1.339872
1.23766E+18,198.2851948,55.81564191,19.01885,18.78177,18.65897,18.40831,18.48454,1.4851E+18,QSO,1.617439
1.23765E+18,50.73304772,-5.88915974,19.04145,18.50721,18.39717,18.50199,18.24908,5.1804E+17,QSO,0.767495
1.23768E+18,339.4632738,28.36801491,18.73141,18.65431,18.25987,18.20824,18.26854,8.61553E+18,QSO,1.293844
1.23766E+18,181.0491929,13.83675912,18.51901,18.1553,18.01271,17.94449,17.44781,1.98614E+18,QSO,0.2987067
1.23767E+18,175.6782841,21.23046238,18.69374,18.28031,18.17973,18.18507,18.10074,7.24194E+18,QSO,2.432292
1.23767E+18,155.0826812,30.12190364,18.71571,18.5687,18.3554,18.38811,18.2716,1.17759E+19,QSO,0.9871436
1.23766E+18,128.6509467,31.27193128,17.54421,17.47674,17.33852,17.0539,16.87961,1.36023E+18,QSO,1.924382
1.23766E+18,165.407531,47.11074033,18.86153,18.50429,18.60065,18.70324,18.56799,1.08543E+18,QSO,0.7694033
1.23766E+18,326.9315035,0.674506755,19.33806,18.7536,18.60631,18.34533,18.41363,5.79398E+18,QSO,0.6435735
1.23768E+18,28.50587038,9.236002877,18.80423,18.67821,18.48178,18.65478,18.64246,1.24739E+19,QSO,1.036037
1.23765E+18,213.1989719,4.360075819,19.13008,18.95763,18.88469,18.81869,18.73175,6.56472E+17,QSO,0.7617996
1.23766E+18,249.1579999,33.69479358,19.21003,19.19239,19.05956,19.22173,19.16861,1.22848E+19,QSO,1.006519
1.23767E+18,340.3351885,6.815386848,18.49031,17.99159,17.2261,16.65596,16.46832,1.27274E+19,QSO,0.1425916
1.23767E+18,191.6744388,28.98510158,19.14359,18.88814,18.83401,18.84301,18.6975,2.52096E+18,QSO,0.8279606
1.23768E+18,31.04471189,17.9038603,19.56791,19.01611,18.75928,18.63781,18.33639,5.74887E+18,QSO,2.194899
1.23766E+18,129.916301,35.65417197,18.90249,17.6091,16.67566,16.26407,15.89495,9.728E+17,QSO,0.1604061
1.23767E+18,30.32309707,-9.937075322,18.90741,18.70366,18.66994,18.49062,18.51591,7.49888E+17,QSO,1.587246
1.23765E+18,210.1874877,62.30399836,19.34324,18.98186,19.07197,18.90828,18.81266,6.8121E+17,QSO,0.5417444
1.23766E+18,342.9581022,-10.06610728,19.05398,18.41746,18.43452,18.33676,18.10465,8.14031E+17,QSO,2.35494
1.23766E+18,175.5925259,39.50094167,19.35783,19.29327,19.0232,19.01395,19.08705,2.24853E+18,QSO,1.286655
1.23768E+18,17.66207234,25.60907187,19.52067,19.30473,19.13677,19.21492,19.19504,8.64584E+18,QSO,0.9401902
1.23766E+18,219.5851967,8.376875004,19.52692,19.27656,19.17079,18.97367,18.79688,6.16106E+18,QSO,2.047568
1.23767E+18,147.2595651,26.61676517,18.37109,17.90963,17.93504,17.83931,17.97916,1.08415E+19,QSO,0.6060122
1.23766E+18,237.4588368,4.361846164,18.34144,18.22365,17.91294,17.87425,17.99291,3.32262E+18,QSO,1.315897
1.23766E+18,190.0105948,40.4171699,19.55485,19.30692,19.17955,19.01303,18.80318,2.23501E+18,QSO,2.114292
1.23768E+18,337.2266087,30.96555474,18.55831,18.36038,18.11206,18.11146,18.24225,8.68077E+18,QSO,1.138589
1.23765E+18,352.8876503,-9.0463555,18.95105,18.12292,17.60015,17.67729,17.3088,7.27502E+17,QSO,2.454623
1.23766E+18,198.826314,7.374629206,18.6744,18.57869,18.55109,18.40939,18.28416,2.021E+18,QSO,1.924371
1.23767E+18,144.4406282,17.6701454,19.20523,19.10384,19.16112,18.92449,18.97173,1.07547E+19,QSO,1.767868
1.23767E+18,160.751238,29.85654191,18.98701,18.78065,18.64508,18.5417,18.34098,1.17895E+19,QSO,2.12373
1.23767E+18,173.7487018,16.41000129,18.70762,18.4638,18.19052,17.98495,17.55267,2.81817E+18,QSO,0.3756885
1.23767E+18,224.0732765,22.35687787,19.22007,18.63291,18.17001,17.73478,17.65436,2.41857E+18,QSO,0.1112027
1.23766E+18,252.3156038,38.12264121,19.16716,18.86837,18.82483,18.97123,18.80115,7.11656E+17,QSO,0.7362456
1.23765E+18,183.9873558,5.78787274,19.40312,18.94257,18.76021,18.84567,18.65251,9.49304E+17,QSO,0.7671665
1.23766E+18,141.9455954,37.93675715,19.04381,18.75919,18.00326,17.9376,17.88985,1.3669E+18,QSO,1.308571
1.23766E+18,189.8757427,57.92878622,19.20817,18.49016,18.06795,17.96111,17.81095,1.48186E+18,QSO,0.9660866
